"id_maquina","mes","tstart","tstop","exposicion","n_fallos","fallo","antiguedad","dias_desde_mant","mant_reciente","proceso","criticidad","fabricante","carga","plan_mantenimiento","intervalo_mant"
"M046",14,390,420,30,0,0,4.452,5,1,"Mecanizado","Critica","A",0.656,"Preventivo",60
"M046",15,420,450,30,0,0,4.534,35,1,"Mecanizado","Critica","A",0.656,"Preventivo",60
"M046",16,450,480,30,0,0,4.616,5,1,"Mecanizado","Critica","A",0.656,"Preventivo",60
"M046",17,480,510,30,1,1,4.699,35,1,"Mecanizado","Critica","A",0.656,"Preventivo",60
"M046",18,510,540,30,0,0,4.781,5,1,"Mecanizado","Critica","A",0.656,"Preventivo",60
"M046",19,540,570,30,0,0,4.863,35,1,"Mecanizado","Critica","A",0.656,"Preventivo",60
"M046",20,570,600,30,0,0,4.945,5,1,"Mecanizado","Critica","A",0.656,"Preventivo",60
"M046",21,600,630,30,0,0,5.027,35,1,"Mecanizado","Critica","A",0.656,"Preventivo",60
"M046",22,630,660,30,0,0,5.11,5,1,"Mecanizado","Critica","A",0.656,"Preventivo",60
"M046",23,660,690,30,0,0,5.192,35,1,"Mecanizado","Critica","A",0.656,"Preventivo",60
"M046",24,690,720,30,0,0,5.274,5,1,"Mecanizado","Critica","A",0.656,"Preventivo",60
"M046",25,720,750,30,0,0,5.356,35,1,"Mecanizado","Critica","A",0.656,"Preventivo",60
"M046",26,750,780,30,0,0,5.438,5,1,"Mecanizado","Critica","A",0.656,"Preventivo",60
"M046",27,780,810,30,0,0,5.521,35,1,"Mecanizado","Critica","A",0.656,"Preventivo",60
"M046",28,810,840,30,0,0,5.603,5,1,"Mecanizado","Critica","A",0.656,"Preventivo",60
"M046",29,840,870,30,0,0,5.685,35,1,"Mecanizado","Critica","A",0.656,"Preventivo",60
"M046",30,870,900,30,0,0,5.767,5,1,"Mecanizado","Critica","A",0.656,"Preventivo",60
"M046",31,900,930,30,0,0,5.849,35,1,"Mecanizado","Critica","A",0.656,"Preventivo",60
"M046",32,930,960,30,0,0,5.932,5,1,"Mecanizado","Critica","A",0.656,"Preventivo",60
"M046",33,960,990,30,0,0,6.014,35,1,"Mecanizado","Critica","A",0.656,"Preventivo",60
"M046",34,990,1020,30,0,0,6.096,5,1,"Mecanizado","Critica","A",0.656,"Preventivo",60
"M046",35,1020,1050,30,0,0,6.178,35,1,"Mecanizado","Critica","A",0.656,"Preventivo",60
"M046",36,1050,1080,30,0,0,6.26,5,1,"Mecanizado","Critica","A",0.656,"Preventivo",60
"M046",37,1080,1110,30,0,0,6.342,35,1,"Mecanizado","Critica","A",0.656,"Preventivo",60
"M046",38,1110,1140,30,0,0,6.425,5,1,"Mecanizado","Critica","A",0.656,"Preventivo",60
"M046",39,1140,1170,30,0,0,6.507,35,1,"Mecanizado","Critica","A",0.656,"Preventivo",60
"M046",40,1170,1200,30,0,0,6.589,5,1,"Mecanizado","Critica","A",0.656,"Preventivo",60
"M046",41,1200,1230,30,0,0,6.671,35,1,"Mecanizado","Critica","A",0.656,"Preventivo",60
"M046",42,1230,1260,30,0,0,6.753,5,1,"Mecanizado","Critica","A",0.656,"Preventivo",60
"M046",43,1260,1290,30,0,0,6.836,35,1,"Mecanizado","Critica","A",0.656,"Preventivo",60
"M046",44,1290,1320,30,0,0,6.918,5,1,"Mecanizado","Critica","A",0.656,"Preventivo",60
"M046",45,1320,1350,30,0,0,7,35,1,"Mecanizado","Critica","A",0.656,"Preventivo",60
"M046",46,1350,1380,30,0,0,7.082,5,1,"Mecanizado","Critica","A",0.656,"Preventivo",60
"M046",47,1380,1410,30,0,0,7.164,35,1,"Mecanizado","Critica","A",0.656,"Preventivo",60
"M046",48,1410,1440,30,0,0,7.247,5,1,"Mecanizado","Critica","A",0.656,"Preventivo",60
"M046",49,1440,1460,20,0,0,7.315,30,1,"Mecanizado","Critica","A",0.656,"Preventivo",60
"M047",1,0,30,30,0,0,3.258,NA,0,"Lijado","Critica","B",0.689,"Correctivo",NA
"M047",2,30,60,30,0,0,3.34,NA,0,"Lijado","Critica","B",0.689,"Correctivo",NA
"M047",3,60,90,30,0,0,3.422,NA,0,"Lijado","Critica","B",0.689,"Correctivo",NA
"M047",4,90,120,30,0,0,3.504,NA,0,"Lijado","Critica","B",0.689,"Correctivo",NA
"M047",5,120,150,30,0,0,3.586,NA,0,"Lijado","Critica","B",0.689,"Correctivo",NA
"M047",6,150,180,30,0,0,3.668,NA,0,"Lijado","Critica","B",0.689,"Correctivo",NA
"M047",7,180,210,30,0,0,3.751,NA,0,"Lijado","Critica","B",0.689,"Correctivo",NA
"M047",8,210,240,30,0,0,3.833,NA,0,"Lijado","Critica","B",0.689,"Correctivo",NA
"M047",9,240,270,30,0,0,3.915,NA,0,"Lijado","Critica","B",0.689,"Correctivo",NA
"M047",10,270,300,30,0,0,3.997,NA,0,"Lijado","Critica","B",0.689,"Correctivo",NA
"M047",11,300,330,30,0,0,4.079,NA,0,"Lijado","Critica","B",0.689,"Correctivo",NA
"M047",12,330,360,30,1,1,4.162,NA,0,"Lijado","Critica","B",0.689,"Correctivo",NA
"M047",13,360,390,30,0,0,4.244,NA,0,"Lijado","Critica","B",0.689,"Correctivo",NA
"M047",14,390,420,30,0,0,4.326,NA,0,"Lijado","Critica","B",0.689,"Correctivo",NA
"M047",15,420,450,30,0,0,4.408,NA,0,"Lijado","Critica","B",0.689,"Correctivo",NA
"M047",16,450,480,30,0,0,4.49,NA,0,"Lijado","Critica","B",0.689,"Correctivo",NA
"M047",17,480,510,30,0,0,4.573,NA,0,"Lijado","Critica","B",0.689,"Correctivo",NA
"M047",18,510,540,30,0,0,4.655,NA,0,"Lijado","Critica","B",0.689,"Correctivo",NA
"M047",19,540,570,30,0,0,4.737,NA,0,"Lijado","Critica","B",0.689,"Correctivo",NA
"M047",20,570,600,30,0,0,4.819,NA,0,"Lijado","Critica","B",0.689,"Correctivo",NA
"M047",21,600,630,30,0,0,4.901,NA,0,"Lijado","Critica","B",0.689,"Correctivo",NA
"M047",22,630,660,30,0,0,4.984,NA,0,"Lijado","Critica","B",0.689,"Correctivo",NA
"M047",23,660,690,30,1,1,5.066,NA,0,"Lijado","Critica","B",0.689,"Correctivo",NA
"M047",24,690,720,30,0,0,5.148,NA,0,"Lijado","Critica","B",0.689,"Correctivo",NA
"M047",25,720,750,30,0,0,5.23,NA,0,"Lijado","Critica","B",0.689,"Correctivo",NA
"M047",26,750,780,30,0,0,5.312,NA,0,"Lijado","Critica","B",0.689,"Correctivo",NA
"M047",27,780,810,30,0,0,5.395,NA,0,"Lijado","Critica","B",0.689,"Correctivo",NA
"M047",28,810,840,30,0,0,5.477,NA,0,"Lijado","Critica","B",0.689,"Correctivo",NA
"M047",29,840,870,30,0,0,5.559,NA,0,"Lijado","Critica","B",0.689,"Correctivo",NA
"M047",30,870,900,30,0,0,5.641,NA,0,"Lijado","Critica","B",0.689,"Correctivo",NA
"M047",31,900,930,30,0,0,5.723,NA,0,"Lijado","Critica","B",0.689,"Correctivo",NA
"M047",32,930,960,30,0,0,5.805,NA,0,"Lijado","Critica","B",0.689,"Correctivo",NA
"M047",33,960,990,30,0,0,5.888,NA,0,"Lijado","Critica","B",0.689,"Correctivo",NA
"M047",34,990,1020,30,0,0,5.97,NA,0,"Lijado","Critica","B",0.689,"Correctivo",NA
"M047",35,1020,1050,30,0,0,6.052,NA,0,"Lijado","Critica","B",0.689,"Correctivo",NA
"M047",36,1050,1080,30,0,0,6.134,NA,0,"Lijado","Critica","B",0.689,"Correctivo",NA
"M047",37,1080,1110,30,0,0,6.216,NA,0,"Lijado","Critica","B",0.689,"Correctivo",NA
"M047",38,1110,1140,30,0,0,6.299,NA,0,"Lijado","Critica","B",0.689,"Correctivo",NA
"M047",39,1140,1170,30,0,0,6.381,NA,0,"Lijado","Critica","B",0.689,"Correctivo",NA
"M047",40,1170,1200,30,0,0,6.463,NA,0,"Lijado","Critica","B",0.689,"Correctivo",NA
"M047",41,1200,1230,30,0,0,6.545,NA,0,"Lijado","Critica","B",0.689,"Correctivo",NA
"M047",42,1230,1260,30,0,0,6.627,NA,0,"Lijado","Critica","B",0.689,"Correctivo",NA
"M047",43,1260,1290,30,0,0,6.71,NA,0,"Lijado","Critica","B",0.689,"Correctivo",NA
"M047",44,1290,1320,30,0,0,6.792,NA,0,"Lijado","Critica","B",0.689,"Correctivo",NA
"M047",45,1320,1350,30,0,0,6.874,NA,0,"Lijado","Critica","B",0.689,"Correctivo",NA
"M047",46,1350,1380,30,0,0,6.956,NA,0,"Lijado","Critica","B",0.689,"Correctivo",NA
"M047",47,1380,1410,30,0,0,7.038,NA,0,"Lijado","Critica","B",0.689,"Correctivo",NA
"M047",48,1410,1440,30,0,0,7.121,NA,0,"Lijado","Critica","B",0.689,"Correctivo",NA
"M047",49,1440,1460,20,0,0,7.189,NA,0,"Lijado","Critica","B",0.689,"Correctivo",NA
"M048",1,0,30,30,0,0,1.984,NA,0,"Ensamblaje","Auxiliar","A",0.779,"Correctivo",NA
"M048",2,30,60,30,0,0,2.066,NA,0,"Ensamblaje","Auxiliar","A",0.779,"Correctivo",NA
"M048",3,60,90,30,0,0,2.148,NA,0,"Ensamblaje","Auxiliar","A",0.779,"Correctivo",NA
"M048",4,90,120,30,0,0,2.23,NA,0,"Ensamblaje","Auxiliar","A",0.779,"Correctivo",NA
"M048",5,120,150,30,0,0,2.312,NA,0,"Ensamblaje","Auxiliar","A",0.779,"Correctivo",NA
"M048",6,150,180,30,0,0,2.395,NA,0,"Ensamblaje","Auxiliar","A",0.779,"Correctivo",NA
"M048",7,180,210,30,1,1,2.477,NA,0,"Ensamblaje","Auxiliar","A",0.779,"Correctivo",NA
"M048",8,210,240,30,0,0,2.559,NA,0,"Ensamblaje","Auxiliar","A",0.779,"Correctivo",NA
"M048",9,240,270,30,0,0,2.641,NA,0,"Ensamblaje","Auxiliar","A",0.779,"Correctivo",NA
"M048",10,270,300,30,0,0,2.723,NA,0,"Ensamblaje","Auxiliar","A",0.779,"Correctivo",NA
"M048",11,300,330,30,0,0,2.805,NA,0,"Ensamblaje","Auxiliar","A",0.779,"Correctivo",NA
"M048",12,330,360,30,0,0,2.888,NA,0,"Ensamblaje","Auxiliar","A",0.779,"Correctivo",NA
"M048",13,360,390,30,1,1,2.97,NA,0,"Ensamblaje","Auxiliar","A",0.779,"Correctivo",NA
"M048",14,390,420,30,1,1,3.052,NA,0,"Ensamblaje","Auxiliar","A",0.779,"Correctivo",NA
"M048",15,420,450,30,0,0,3.134,NA,0,"Ensamblaje","Auxiliar","A",0.779,"Correctivo",NA
"M048",16,450,480,30,0,0,3.216,NA,0,"Ensamblaje","Auxiliar","A",0.779,"Correctivo",NA
"M048",17,480,510,30,0,0,3.299,NA,0,"Ensamblaje","Auxiliar","A",0.779,"Correctivo",NA
"M048",18,510,540,30,0,0,3.381,NA,0,"Ensamblaje","Auxiliar","A",0.779,"Correctivo",NA
"M048",19,540,570,30,0,0,3.463,NA,0,"Ensamblaje","Auxiliar","A",0.779,"Correctivo",NA
"M048",20,570,600,30,0,0,3.545,NA,0,"Ensamblaje","Auxiliar","A",0.779,"Correctivo",NA
"M048",21,600,630,30,0,0,3.627,NA,0,"Ensamblaje","Auxiliar","A",0.779,"Correctivo",NA
"M048",22,630,660,30,0,0,3.71,NA,0,"Ensamblaje","Auxiliar","A",0.779,"Correctivo",NA
"M048",23,660,690,30,0,0,3.792,NA,0,"Ensamblaje","Auxiliar","A",0.779,"Correctivo",NA
"M048",24,690,720,30,0,0,3.874,NA,0,"Ensamblaje","Auxiliar","A",0.779,"Correctivo",NA
"M048",25,720,750,30,0,0,3.956,NA,0,"Ensamblaje","Auxiliar","A",0.779,"Correctivo",NA
"M048",26,750,780,30,0,0,4.038,NA,0,"Ensamblaje","Auxiliar","A",0.779,"Correctivo",NA
"M048",27,780,810,30,0,0,4.121,NA,0,"Ensamblaje","Auxiliar","A",0.779,"Correctivo",NA
"M048",28,810,840,30,0,0,4.203,NA,0,"Ensamblaje","Auxiliar","A",0.779,"Correctivo",NA
"M048",29,840,870,30,0,0,4.285,NA,0,"Ensamblaje","Auxiliar","A",0.779,"Correctivo",NA
"M048",30,870,900,30,0,0,4.367,NA,0,"Ensamblaje","Auxiliar","A",0.779,"Correctivo",NA
"M048",31,900,930,30,0,0,4.449,NA,0,"Ensamblaje","Auxiliar","A",0.779,"Correctivo",NA
"M048",32,930,960,30,0,0,4.532,NA,0,"Ensamblaje","Auxiliar","A",0.779,"Correctivo",NA
"M048",33,960,990,30,0,0,4.614,NA,0,"Ensamblaje","Auxiliar","A",0.779,"Correctivo",NA
"M048",34,990,1020,30,0,0,4.696,NA,0,"Ensamblaje","Auxiliar","A",0.779,"Correctivo",NA
"M048",35,1020,1050,30,0,0,4.778,NA,0,"Ensamblaje","Auxiliar","A",0.779,"Correctivo",NA
"M048",36,1050,1080,30,0,0,4.86,NA,0,"Ensamblaje","Auxiliar","A",0.779,"Correctivo",NA
"M048",37,1080,1110,30,0,0,4.942,NA,0,"Ensamblaje","Auxiliar","A",0.779,"Correctivo",NA
"M048",38,1110,1140,30,0,0,5.025,NA,0,"Ensamblaje","Auxiliar","A",0.779,"Correctivo",NA
"M048",39,1140,1170,30,0,0,5.107,NA,0,"Ensamblaje","Auxiliar","A",0.779,"Correctivo",NA
"M048",40,1170,1200,30,1,1,5.189,NA,0,"Ensamblaje","Auxiliar","A",0.779,"Correctivo",NA
"M048",41,1200,1230,30,0,0,5.271,NA,0,"Ensamblaje","Auxiliar","A",0.779,"Correctivo",NA
"M048",42,1230,1260,30,0,0,5.353,NA,0,"Ensamblaje","Auxiliar","A",0.779,"Correctivo",NA
"M048",43,1260,1290,30,0,0,5.436,NA,0,"Ensamblaje","Auxiliar","A",0.779,"Correctivo",NA
"M048",44,1290,1320,30,0,0,5.518,NA,0,"Ensamblaje","Auxiliar","A",0.779,"Correctivo",NA
"M048",45,1320,1350,30,2,1,5.6,NA,0,"Ensamblaje","Auxiliar","A",0.779,"Correctivo",NA
"M048",46,1350,1380,30,0,0,5.682,NA,0,"Ensamblaje","Auxiliar","A",0.779,"Correctivo",NA
"M048",47,1380,1410,30,0,0,5.764,NA,0,"Ensamblaje","Auxiliar","A",0.779,"Correctivo",NA
"M048",48,1410,1440,30,0,0,5.847,NA,0,"Ensamblaje","Auxiliar","A",0.779,"Correctivo",NA
"M048",49,1440,1460,20,0,0,5.915,NA,0,"Ensamblaje","Auxiliar","A",0.779,"Correctivo",NA
"M049",1,0,30,30,0,0,7.438,75,0,"Acabado","Importante","B",0.82,"Preventivo",120
"M049",2,30,60,30,1,1,7.521,105,0,"Acabado","Importante","B",0.82,"Preventivo",120
"M049",3,60,90,30,0,0,7.603,15,1,"Acabado","Importante","B",0.82,"Preventivo",120
"M049",4,90,120,30,0,0,7.685,45,1,"Acabado","Importante","B",0.82,"Preventivo",120
"M049",5,120,150,30,0,0,7.767,75,0,"Acabado","Importante","B",0.82,"Preventivo",120
"M049",6,150,180,30,0,0,7.849,105,0,"Acabado","Importante","B",0.82,"Preventivo",120
"M049",7,180,210,30,0,0,7.932,15,1,"Acabado","Importante","B",0.82,"Preventivo",120
"M049",8,210,240,30,0,0,8.014,45,1,"Acabado","Importante","B",0.82,"Preventivo",120
"M049",9,240,270,30,0,0,8.096,75,0,"Acabado","Importante","B",0.82,"Preventivo",120
"M049",10,270,300,30,0,0,8.178,105,0,"Acabado","Importante","B",0.82,"Preventivo",120
"M049",11,300,330,30,0,0,8.26,15,1,"Acabado","Importante","B",0.82,"Preventivo",120
"M049",12,330,360,30,0,0,8.342,45,1,"Acabado","Importante","B",0.82,"Preventivo",120
"M049",13,360,390,30,2,1,8.425,75,0,"Acabado","Importante","B",0.82,"Preventivo",120
"M049",14,390,420,30,0,0,8.507,105,0,"Acabado","Importante","B",0.82,"Preventivo",120
"M049",15,420,450,30,0,0,8.589,15,1,"Acabado","Importante","B",0.82,"Preventivo",120
"M049",16,450,480,30,0,0,8.671,45,1,"Acabado","Importante","B",0.82,"Preventivo",120
"M049",17,480,510,30,1,1,8.753,75,0,"Acabado","Importante","B",0.82,"Preventivo",120
"M049",18,510,540,30,0,0,8.836,105,0,"Acabado","Importante","B",0.82,"Preventivo",120
"M049",19,540,570,30,1,1,8.918,15,1,"Acabado","Importante","B",0.82,"Preventivo",120
"M049",20,570,600,30,0,0,9,45,1,"Acabado","Importante","B",0.82,"Preventivo",120
"M049",21,600,630,30,0,0,9.082,75,0,"Acabado","Importante","B",0.82,"Preventivo",120
"M049",22,630,660,30,0,0,9.164,105,0,"Acabado","Importante","B",0.82,"Preventivo",120
"M049",23,660,690,30,0,0,9.247,15,1,"Acabado","Importante","B",0.82,"Preventivo",120
"M049",24,690,720,30,0,0,9.329,45,1,"Acabado","Importante","B",0.82,"Preventivo",120
"M049",25,720,750,30,0,0,9.411,75,0,"Acabado","Importante","B",0.82,"Preventivo",120
"M049",26,750,780,30,0,0,9.493,105,0,"Acabado","Importante","B",0.82,"Preventivo",120
"M049",27,780,810,30,0,0,9.575,15,1,"Acabado","Importante","B",0.82,"Preventivo",120
"M049",28,810,840,30,0,0,9.658,45,1,"Acabado","Importante","B",0.82,"Preventivo",120
"M049",29,840,870,30,0,0,9.74,75,0,"Acabado","Importante","B",0.82,"Preventivo",120
"M049",30,870,900,30,0,0,9.822,105,0,"Acabado","Importante","B",0.82,"Preventivo",120
"M049",31,900,930,30,0,0,9.904,15,1,"Acabado","Importante","B",0.82,"Preventivo",120
"M049",32,930,960,30,0,0,9.986,45,1,"Acabado","Importante","B",0.82,"Preventivo",120
"M049",33,960,990,30,0,0,10.068,75,0,"Acabado","Importante","B",0.82,"Preventivo",120
"M049",34,990,1020,30,0,0,10.151,105,0,"Acabado","Importante","B",0.82,"Preventivo",120
"M049",35,1020,1050,30,0,0,10.233,15,1,"Acabado","Importante","B",0.82,"Preventivo",120
"M049",36,1050,1080,30,0,0,10.315,45,1,"Acabado","Importante","B",0.82,"Preventivo",120
"M049",37,1080,1110,30,0,0,10.397,75,0,"Acabado","Importante","B",0.82,"Preventivo",120
"M049",38,1110,1140,30,0,0,10.479,105,0,"Acabado","Importante","B",0.82,"Preventivo",120
"M049",39,1140,1170,30,0,0,10.562,15,1,"Acabado","Importante","B",0.82,"Preventivo",120
"M049",40,1170,1200,30,0,0,10.644,45,1,"Acabado","Importante","B",0.82,"Preventivo",120
"M049",41,1200,1230,30,0,0,10.726,75,0,"Acabado","Importante","B",0.82,"Preventivo",120
"M049",42,1230,1260,30,1,1,10.808,105,0,"Acabado","Importante","B",0.82,"Preventivo",120
"M049",43,1260,1290,30,0,0,10.89,15,1,"Acabado","Importante","B",0.82,"Preventivo",120
"M049",44,1290,1320,30,0,0,10.973,45,1,"Acabado","Importante","B",0.82,"Preventivo",120
"M049",45,1320,1350,30,0,0,11.055,75,0,"Acabado","Importante","B",0.82,"Preventivo",120
"M049",46,1350,1380,30,0,0,11.137,105,0,"Acabado","Importante","B",0.82,"Preventivo",120
"M049",47,1380,1410,30,0,0,11.219,15,1,"Acabado","Importante","B",0.82,"Preventivo",120
"M049",48,1410,1440,30,0,0,11.301,45,1,"Acabado","Importante","B",0.82,"Preventivo",120
"M049",49,1440,1460,20,1,1,11.37,70,0,"Acabado","Importante","B",0.82,"Preventivo",120
"M050",1,194,224,30,0,0,0.041,NA,0,"Mecanizado","Auxiliar","B",0.834,"Correctivo",NA
"M050",2,224,254,30,0,0,0.123,NA,0,"Mecanizado","Auxiliar","B",0.834,"Correctivo",NA
"M050",3,254,284,30,0,0,0.205,NA,0,"Mecanizado","Auxiliar","B",0.834,"Correctivo",NA
"M050",4,284,314,30,0,0,0.288,NA,0,"Mecanizado","Auxiliar","B",0.834,"Correctivo",NA
"M050",5,314,344,30,0,0,0.37,NA,0,"Mecanizado","Auxiliar","B",0.834,"Correctivo",NA
"M050",6,344,374,30,0,0,0.452,NA,0,"Mecanizado","Auxiliar","B",0.834,"Correctivo",NA
"M050",7,374,404,30,0,0,0.534,NA,0,"Mecanizado","Auxiliar","B",0.834,"Correctivo",NA
"M050",8,404,434,30,0,0,0.616,NA,0,"Mecanizado","Auxiliar","B",0.834,"Correctivo",NA
"M050",9,434,464,30,0,0,0.699,NA,0,"Mecanizado","Auxiliar","B",0.834,"Correctivo",NA
"M050",10,464,494,30,0,0,0.781,NA,0,"Mecanizado","Auxiliar","B",0.834,"Correctivo",NA
"M050",11,494,524,30,0,0,0.863,NA,0,"Mecanizado","Auxiliar","B",0.834,"Correctivo",NA
"M050",12,524,554,30,0,0,0.945,NA,0,"Mecanizado","Auxiliar","B",0.834,"Correctivo",NA
"M050",13,554,584,30,0,0,1.027,NA,0,"Mecanizado","Auxiliar","B",0.834,"Correctivo",NA
"M050",14,584,614,30,0,0,1.11,NA,0,"Mecanizado","Auxiliar","B",0.834,"Correctivo",NA
"M050",15,614,644,30,0,0,1.192,NA,0,"Mecanizado","Auxiliar","B",0.834,"Correctivo",NA
"M050",16,644,674,30,0,0,1.274,NA,0,"Mecanizado","Auxiliar","B",0.834,"Correctivo",NA
"M050",17,674,704,30,0,0,1.356,NA,0,"Mecanizado","Auxiliar","B",0.834,"Correctivo",NA
"M050",18,704,734,30,0,0,1.438,NA,0,"Mecanizado","Auxiliar","B",0.834,"Correctivo",NA
"M050",19,734,764,30,0,0,1.521,NA,0,"Mecanizado","Auxiliar","B",0.834,"Correctivo",NA
"M050",20,764,794,30,0,0,1.603,NA,0,"Mecanizado","Auxiliar","B",0.834,"Correctivo",NA
"M050",21,794,824,30,0,0,1.685,NA,0,"Mecanizado","Auxiliar","B",0.834,"Correctivo",NA
"M050",22,824,854,30,0,0,1.767,NA,0,"Mecanizado","Auxiliar","B",0.834,"Correctivo",NA
"M050",23,854,884,30,0,0,1.849,NA,0,"Mecanizado","Auxiliar","B",0.834,"Correctivo",NA
"M050",24,884,914,30,0,0,1.932,NA,0,"Mecanizado","Auxiliar","B",0.834,"Correctivo",NA
"M050",25,914,944,30,0,0,2.014,NA,0,"Mecanizado","Auxiliar","B",0.834,"Correctivo",NA
"M050",26,944,974,30,0,0,2.096,NA,0,"Mecanizado","Auxiliar","B",0.834,"Correctivo",NA
"M050",27,974,1004,30,0,0,2.178,NA,0,"Mecanizado","Auxiliar","B",0.834,"Correctivo",NA
"M050",28,1004,1034,30,0,0,2.26,NA,0,"Mecanizado","Auxiliar","B",0.834,"Correctivo",NA
"M050",29,1034,1064,30,1,1,2.342,NA,0,"Mecanizado","Auxiliar","B",0.834,"Correctivo",NA
"M050",30,1064,1094,30,0,0,2.425,NA,0,"Mecanizado","Auxiliar","B",0.834,"Correctivo",NA
"M050",31,1094,1124,30,0,0,2.507,NA,0,"Mecanizado","Auxiliar","B",0.834,"Correctivo",NA
"M050",32,1124,1154,30,0,0,2.589,NA,0,"Mecanizado","Auxiliar","B",0.834,"Correctivo",NA
"M050",33,1154,1184,30,0,0,2.671,NA,0,"Mecanizado","Auxiliar","B",0.834,"Correctivo",NA
"M050",34,1184,1214,30,0,0,2.753,NA,0,"Mecanizado","Auxiliar","B",0.834,"Correctivo",NA
"M050",35,1214,1244,30,0,0,2.836,NA,0,"Mecanizado","Auxiliar","B",0.834,"Correctivo",NA
"M050",36,1244,1274,30,0,0,2.918,NA,0,"Mecanizado","Auxiliar","B",0.834,"Correctivo",NA
"M050",37,1274,1304,30,0,0,3,NA,0,"Mecanizado","Auxiliar","B",0.834,"Correctivo",NA
"M050",38,1304,1334,30,0,0,3.082,NA,0,"Mecanizado","Auxiliar","B",0.834,"Correctivo",NA
"M050",39,1334,1364,30,0,0,3.164,NA,0,"Mecanizado","Auxiliar","B",0.834,"Correctivo",NA
"M050",40,1364,1394,30,0,0,3.247,NA,0,"Mecanizado","Auxiliar","B",0.834,"Correctivo",NA
"M050",41,1394,1424,30,0,0,3.329,NA,0,"Mecanizado","Auxiliar","B",0.834,"Correctivo",NA
"M050",42,1424,1454,30,0,0,3.411,NA,0,"Mecanizado","Auxiliar","B",0.834,"Correctivo",NA
"M050",43,1454,1460,6,0,0,3.46,NA,0,"Mecanizado","Auxiliar","B",0.834,"Correctivo",NA
"M051",1,750,780,30,0,0,0.041,NA,0,"Corte","Auxiliar","A",0.589,"Correctivo",NA
"M051",2,780,810,30,0,0,0.123,NA,0,"Corte","Auxiliar","A",0.589,"Correctivo",NA
"M051",3,810,840,30,0,0,0.205,NA,0,"Corte","Auxiliar","A",0.589,"Correctivo",NA
"M051",4,840,870,30,0,0,0.288,NA,0,"Corte","Auxiliar","A",0.589,"Correctivo",NA
"M051",5,870,900,30,0,0,0.37,NA,0,"Corte","Auxiliar","A",0.589,"Correctivo",NA
"M051",6,900,930,30,0,0,0.452,NA,0,"Corte","Auxiliar","A",0.589,"Correctivo",NA
"M051",7,930,960,30,0,0,0.534,NA,0,"Corte","Auxiliar","A",0.589,"Correctivo",NA
"M051",8,960,990,30,0,0,0.616,NA,0,"Corte","Auxiliar","A",0.589,"Correctivo",NA
"M051",9,990,1020,30,0,0,0.699,NA,0,"Corte","Auxiliar","A",0.589,"Correctivo",NA
"M051",10,1020,1050,30,0,0,0.781,NA,0,"Corte","Auxiliar","A",0.589,"Correctivo",NA
"M051",11,1050,1080,30,0,0,0.863,NA,0,"Corte","Auxiliar","A",0.589,"Correctivo",NA
"M051",12,1080,1110,30,0,0,0.945,NA,0,"Corte","Auxiliar","A",0.589,"Correctivo",NA
"M051",13,1110,1140,30,0,0,1.027,NA,0,"Corte","Auxiliar","A",0.589,"Correctivo",NA
"M051",14,1140,1170,30,0,0,1.11,NA,0,"Corte","Auxiliar","A",0.589,"Correctivo",NA
"M051",15,1170,1200,30,0,0,1.192,NA,0,"Corte","Auxiliar","A",0.589,"Correctivo",NA
"M051",16,1200,1230,30,0,0,1.274,NA,0,"Corte","Auxiliar","A",0.589,"Correctivo",NA
"M051",17,1230,1260,30,0,0,1.356,NA,0,"Corte","Auxiliar","A",0.589,"Correctivo",NA
"M051",18,1260,1290,30,0,0,1.438,NA,0,"Corte","Auxiliar","A",0.589,"Correctivo",NA
"M051",19,1290,1320,30,0,0,1.521,NA,0,"Corte","Auxiliar","A",0.589,"Correctivo",NA
"M051",20,1320,1350,30,0,0,1.603,NA,0,"Corte","Auxiliar","A",0.589,"Correctivo",NA
"M051",21,1350,1380,30,0,0,1.685,NA,0,"Corte","Auxiliar","A",0.589,"Correctivo",NA
"M051",22,1380,1410,30,0,0,1.767,NA,0,"Corte","Auxiliar","A",0.589,"Correctivo",NA
"M051",23,1410,1440,30,0,0,1.849,NA,0,"Corte","Auxiliar","A",0.589,"Correctivo",NA
"M051",24,1440,1460,20,0,0,1.918,NA,0,"Corte","Auxiliar","A",0.589,"Correctivo",NA
"M052",1,477,507,30,0,0,0.041,NA,0,"Lijado","Importante","C",0.827,"Correctivo",NA
"M052",2,507,537,30,0,0,0.123,NA,0,"Lijado","Importante","C",0.827,"Correctivo",NA
"M052",3,537,567,30,0,0,0.205,NA,0,"Lijado","Importante","C",0.827,"Correctivo",NA
"M052",4,567,597,30,0,0,0.288,NA,0,"Lijado","Importante","C",0.827,"Correctivo",NA
"M052",5,597,627,30,0,0,0.37,NA,0,"Lijado","Importante","C",0.827,"Correctivo",NA
"M052",6,627,657,30,1,1,0.452,NA,0,"Lijado","Importante","C",0.827,"Correctivo",NA
"M052",7,657,687,30,0,0,0.534,NA,0,"Lijado","Importante","C",0.827,"Correctivo",NA
"M052",8,687,717,30,0,0,0.616,NA,0,"Lijado","Importante","C",0.827,"Correctivo",NA
"M052",9,717,747,30,0,0,0.699,NA,0,"Lijado","Importante","C",0.827,"Correctivo",NA
"M052",10,747,777,30,0,0,0.781,NA,0,"Lijado","Importante","C",0.827,"Correctivo",NA
