"id_maquina","dia","fecha","n_orden","antiguedad_anios","tiempo_desde_anterior","tipo_averia","dias_desde_mant","turno","tiempo_parada","coste_euros","id_averia","proceso","criticidad","fabricante","carga","plan_mantenimiento","intervalo_mant"
"M270",642.667669106741,2022-10-05,6,4.807,87.45,"Hidraulica",NA,"Tarde",13,1811.46,"A00824","Lijado","Critica","A",0.878,"Correctivo",NA
"M270",949.385970327072,2023-08-08,7,5.648,306.72,"Electrica",NA,"Noche",10.44,1364.2,"A00825","Lijado","Critica","A",0.878,"Correctivo",NA
"M270",1071.62005156814,2023-12-08,8,5.983,122.23,"Electrica",NA,"Tarde",2.32,702.31,"A00826","Lijado","Critica","A",0.878,"Correctivo",NA
"M270",1352.41433032975,2024-09-14,9,6.752,280.79,"Electronica",NA,"Tarde",18.22,2289.51,"A00827","Lijado","Critica","A",0.878,"Correctivo",NA
"M270",1400.29479935602,2024-11-01,10,6.883,47.88,"Electronica",NA,"Noche",8.04,3151.44,"A00828","Lijado","Critica","A",0.878,"Correctivo",NA
"M271",86.9231461875606,2021-03-28,1,4.893,86.92,"Electrica",NA,"Tarde",3.18,1327.44,"A00829","Corte","Importante","A",0.908,"Correctivo",NA
"M271",527.094460675959,2022-06-12,2,6.099,440.17,"Electrica",NA,"Mañana",1.2,1335.47,"A00830","Corte","Importante","A",0.908,"Correctivo",NA
"M271",644.727067569038,2022-10-07,3,6.421,117.63,"Hidraulica",NA,"Tarde",4.94,1858.4,"A00831","Corte","Importante","A",0.908,"Correctivo",NA
"M271",684.245301018003,2022-11-16,4,6.529,39.52,"Electronica",NA,"Noche",3.34,4970.08,"A00832","Corte","Importante","A",0.908,"Correctivo",NA
"M271",882.817907604855,2023-06-02,5,7.073,198.57,"Electronica",NA,"Mañana",5.52,1330.95,"A00833","Corte","Importante","A",0.908,"Correctivo",NA
"M271",977.429911720799,2023-09-05,6,7.333,94.61,"Electrica",NA,"Mañana",1.14,803.65,"A00834","Corte","Importante","A",0.908,"Correctivo",NA
"M271",1140.61266355822,2024-02-15,7,7.78,163.18,"Mecanica",NA,"Mañana",2.84,1163.99,"A00835","Corte","Importante","A",0.908,"Correctivo",NA
"M271",1204.95864804625,2024-04-19,8,7.956,64.35,"Electrica",NA,"Noche",1.2,1698.04,"A00836","Corte","Importante","A",0.908,"Correctivo",NA
"M271",1229.72301579732,2024-05-14,9,8.024,24.76,"Hidraulica",NA,"Tarde",0.65,1491.81,"A00837","Corte","Importante","A",0.908,"Correctivo",NA
"M271",1233.99264058145,2024-05-18,10,8.036,4.27,"Mecanica",NA,"Noche",1.83,1505.49,"A00838","Corte","Importante","A",0.908,"Correctivo",NA
"M271",1355.38949012943,2024-09-17,11,8.368,121.4,"Mecanica",NA,"Tarde",1.84,2043.36,"A00839","Corte","Importante","A",0.908,"Correctivo",NA
"M272",820.230556984898,2023-04-01,1,6.209,820.23,"Electrica",NA,"Noche",4.45,1279.64,"A00840","Mecanizado","Importante","C",0.702,"Correctivo",NA
"M272",951.966723900056,2023-08-10,2,6.57,131.74,"Electrica",NA,"Noche",3.15,449.69,"A00841","Mecanizado","Importante","C",0.702,"Correctivo",NA
"M272",1201.31169983814,2024-04-16,3,7.253,249.34,"Electrica",NA,"Mañana",0.37,1414.38,"A00842","Mecanizado","Importante","C",0.702,"Correctivo",NA
"M273",549.850178922294,2022-07-04,1,7.085,549.85,"Hidraulica",NA,"Mañana",0.46,867.54,"A00843","Lijado","Auxiliar","A",0.715,"Correctivo",NA
"M273",783.628257109551,2023-02-23,2,7.725,233.78,"Electronica",NA,"Noche",0.86,679.56,"A00844","Lijado","Auxiliar","A",0.715,"Correctivo",NA
"M273",1000.03597753379,2023-09-28,3,8.318,216.41,"Electronica",NA,"Tarde",0.14,1042.49,"A00845","Lijado","Auxiliar","A",0.715,"Correctivo",NA
"M274",194.936754613882,2021-07-14,1,5.326,194.94,"Mecanica",NA,"Mañana",9,547.18,"A00846","Ensamblaje","Importante","C",0.727,"Correctivo",NA
"M274",546.12360372371,2022-07-01,2,6.288,351.19,"Electronica",NA,"Tarde",4.02,1775.96,"A00847","Ensamblaje","Importante","C",0.727,"Correctivo",NA
"M274",945.485654058401,2023-08-04,3,7.382,399.36,"Electrica",NA,"Mañana",4.03,1339.75,"A00848","Ensamblaje","Importante","C",0.727,"Correctivo",NA
"M275",73.8459490402602,2021-03-15,1,3.983,73.85,"Electronica",NA,"Tarde",0.99,546.68,"A00849","Lijado","Auxiliar","A",0.725,"Correctivo",NA
"M275",95.9661125624552,2021-04-06,2,4.044,22.12,"Electronica",NA,"Tarde",1.03,1684.54,"A00850","Lijado","Auxiliar","A",0.725,"Correctivo",NA
"M275",141.374236923875,2021-05-22,3,4.168,45.41,"Electronica",NA,"Tarde",1.05,1254.83,"A00851","Lijado","Auxiliar","A",0.725,"Correctivo",NA
"M275",441.576510117389,2022-03-18,4,4.991,300.2,"Hidraulica",NA,"Tarde",0.62,823.88,"A00852","Lijado","Auxiliar","A",0.725,"Correctivo",NA
"M275",1024.45382260834,2023-10-22,5,6.588,582.88,"Hidraulica",NA,"Mañana",0.53,956.77,"A00853","Lijado","Auxiliar","A",0.725,"Correctivo",NA
"M275",1267.39395018294,2024-06-21,6,7.253,242.94,"Mecanica",NA,"Mañana",0.22,1833.21,"A00854","Lijado","Auxiliar","A",0.725,"Correctivo",NA
"M275",1406.86200598115,2024-11-07,7,7.635,139.47,"Electrica",NA,"Mañana",0.33,1850.4,"A00855","Lijado","Auxiliar","A",0.725,"Correctivo",NA
"M276",176.169651107863,2021-06-26,1,0.096,35.17,"Electronica",35,"Noche",6.02,1932.67,"A00856","Ensamblaje","Critica","B",0.776,"Preventivo",120
"M277",811.519022801891,2023-03-23,1,0.607,221.52,"Hidraulica",NA,"Tarde",1.13,671.51,"A00857","Lijado","Importante","B",0.576,"Correctivo",NA
"M278",1038.03807554115,2023-11-05,1,0.707,258.04,"Mecanica",NA,"Noche",0.71,423.19,"A00858","Lijado","Auxiliar","B",0.663,"Correctivo",NA
"M279",305.96968123992,2021-11-02,1,8.77,305.97,"Hidraulica",NA,"Tarde",0.38,316.35,"A00859","Lijado","Auxiliar","A",0.471,"Correctivo",NA
"M279",1199.10815691226,2024-04-14,2,11.217,893.14,"Hidraulica",NA,"Mañana",0.17,606.39,"A00860","Lijado","Auxiliar","A",0.471,"Correctivo",NA
"M279",1415.93691833806,2024-11-16,3,11.811,216.83,"Electrica",NA,"Tarde",0.02,739.81,"A00861","Lijado","Auxiliar","A",0.471,"Correctivo",NA
"M280",295.463464219356,2021-10-23,1,5.393,295.46,"Mecanica",78,"Noche",9.44,4812.57,"A00862","Acabado","Critica","A",0.61,"Preventivo",90
"M280",372.435831980314,2022-01-08,2,5.604,76.97,"Electrica",65,"Noche",7.49,4292.58,"A00863","Acabado","Critica","A",0.61,"Preventivo",90
"M280",550.57359241182,2022-07-05,3,6.092,178.14,"Electrica",63,"Noche",2.22,1915.89,"A00864","Acabado","Critica","A",0.61,"Preventivo",90
"M280",563.197639045306,2022-07-18,4,6.127,12.62,"Electronica",76,"Tarde",6.65,3735.81,"A00865","Acabado","Critica","A",0.61,"Preventivo",90
"M280",635.344381912844,2022-09-28,5,6.324,72.15,"Mecanica",58,"Mañana",14.51,2068.91,"A00866","Acabado","Critica","A",0.61,"Preventivo",90
"M280",742.910971301142,2023-01-13,6,6.619,107.57,"Hidraulica",75,"Noche",4.63,2937.95,"A00867","Acabado","Critica","A",0.61,"Preventivo",90
"M280",1452.23854793468,2024-12-23,7,8.562,709.33,"Electrica",65,"Tarde",14.34,2019.33,"A00868","Acabado","Critica","A",0.61,"Preventivo",90
"M282",73.2990015752148,2021-03-15,1,5.288,73.3,"Mecanica",NA,"Mañana",2.06,394.7,"A00869","Acabado","Importante","B",0.695,"Correctivo",NA
"M282",517.781228267122,2022-06-02,2,6.506,444.48,"Hidraulica",NA,"Mañana",2.18,868.07,"A00870","Acabado","Importante","B",0.695,"Correctivo",NA
"M282",543.780748553574,2022-06-28,3,6.577,26,"Electronica",NA,"Noche",0.91,550.15,"A00871","Acabado","Importante","B",0.695,"Correctivo",NA
"M282",869.71942269383,2023-05-20,4,7.47,325.94,"Electronica",NA,"Mañana",4.25,1275.4,"A00872","Acabado","Importante","B",0.695,"Correctivo",NA
"M282",900.222889919532,2023-06-20,5,7.554,30.5,"Electrica",NA,"Tarde",1,829.26,"A00873","Acabado","Importante","B",0.695,"Correctivo",NA
"M284",455.794618536253,2022-04-01,1,0.624,227.79,"Electrica",NA,"Mañana",14.22,728.78,"A00874","Acabado","Critica","C",0.479,"Correctivo",NA
"M284",712.948913134867,2022-12-14,2,1.329,257.15,"Mecanica",NA,"Mañana",31.83,697.47,"A00875","Acabado","Critica","C",0.479,"Correctivo",NA
"M284",938.396494190674,2023-07-28,3,1.946,225.45,"Electrica",NA,"Tarde",22.64,1919.42,"A00876","Acabado","Critica","C",0.479,"Correctivo",NA
"M284",1326.22564682807,2024-08-19,4,3.009,387.83,"Hidraulica",NA,"Mañana",5.76,2694.24,"A00877","Acabado","Critica","C",0.479,"Correctivo",NA
"M287",272.728489460889,2021-09-30,1,5.202,272.73,"Electronica",38,"Mañana",3.36,2976.72,"A00878","Acabado","Critica","A",0.686,"Preventivo",60
"M287",346.751858640462,2021-12-13,2,5.405,74.02,"Electronica",52,"Noche",2.39,4240.7,"A00879","Acabado","Critica","A",0.686,"Preventivo",60
"M287",744.764064779505,2023-01-15,3,6.495,398.01,"Electrica",30,"Noche",8.1,879.56,"A00880","Acabado","Critica","A",0.686,"Preventivo",60
"M287",1327.6954477597,2024-08-20,4,8.092,582.93,"Electronica",13,"Tarde",5.02,5392.49,"A00881","Acabado","Critica","A",0.686,"Preventivo",60
"M288",1327.61665412155,2024-08-20,1,1.643,599.62,"Hidraulica",119,"Noche",0.54,2360.22,"A00882","Ensamblaje","Auxiliar","B",0.896,"Preventivo",120
"M288",1380.16305325553,2024-10-12,2,1.787,52.55,"Hidraulica",52,"Tarde",0.81,482.79,"A00883","Ensamblaje","Auxiliar","B",0.896,"Preventivo",120
"M289",184.206011071801,2021-07-04,1,7.02,184.21,"Mecanica",NA,"Tarde",0.11,524.03,"A00884","Corte","Auxiliar","C",0.952,"Correctivo",NA
"M289",875.691068498418,2023-05-26,2,8.914,691.49,"Hidraulica",NA,"Mañana",0.42,915.58,"A00885","Corte","Auxiliar","C",0.952,"Correctivo",NA
"M289",971.629751925357,2023-08-30,3,9.177,95.94,"Hidraulica",NA,"Noche",0.3,456.53,"A00886","Corte","Auxiliar","C",0.952,"Correctivo",NA
"M289",1074.70523421024,2023-12-11,4,9.459,103.08,"Mecanica",NA,"Mañana",0.94,252.81,"A00887","Corte","Auxiliar","C",0.952,"Correctivo",NA
"M289",1260.74568063579,2024-06-14,5,9.969,186.04,"Electronica",NA,"Mañana",0.37,1061.85,"A00888","Corte","Auxiliar","C",0.952,"Correctivo",NA
"M289",1289.87054389692,2024-07-13,6,10.049,29.12,"Hidraulica",NA,"Mañana",0.9,634.08,"A00889","Corte","Auxiliar","C",0.952,"Correctivo",NA
"M289",1326.50700248918,2024-08-19,7,10.149,36.64,"Hidraulica",NA,"Noche",0.41,773.36,"A00890","Corte","Auxiliar","C",0.952,"Correctivo",NA
"M289",1370.79617275251,2024-10-02,8,10.271,44.29,"Hidraulica",NA,"Tarde",0.49,998.25,"A00891","Corte","Auxiliar","C",0.952,"Correctivo",NA
"M290",782.16667097155,2023-02-22,1,1.132,413.17,"Mecanica",53,"Mañana",12.92,227.76,"A00892","Corte","Critica","C",0.72,"Preventivo",60
"M291",648.374356302433,2022-10-11,1,8.634,648.37,"Electronica",31,"Noche",2.54,1508.98,"A00893","Lijado","Importante","C",0.469,"Preventivo",60
"M292",1238.90339710005,2024-05-23,1,3.479,1238.9,"Hidraulica",NA,"Noche",4.66,659.63,"A00894","Corte","Importante","A",0.571,"Correctivo",NA
"M294",35.7789657237008,2021-02-05,1,6.306,35.78,"Electrica",NA,"Tarde",2.67,981.02,"A00895","Ensamblaje","Importante","A",0.737,"Correctivo",NA
"M294",1147.8866292201,2024-02-22,2,9.353,1112.11,"Electronica",NA,"Noche",1.75,2219.21,"A00896","Ensamblaje","Importante","A",0.737,"Correctivo",NA
"M294",1244.1492111471,2024-05-29,3,9.617,96.26,"Electrica",NA,"Tarde",3.58,993.55,"A00897","Ensamblaje","Importante","A",0.737,"Correctivo",NA
"M294",1369.52697148081,2024-10-01,4,9.96,125.38,"Hidraulica",NA,"Mañana",1.37,1126.75,"A00898","Ensamblaje","Importante","A",0.737,"Correctivo",NA
"M295",456.433748470852,2022-04-02,1,7.993,456.43,"Electronica",NA,"Mañana",0.43,533.97,"A00899","Corte","Auxiliar","A",0.768,"Correctivo",NA
"M295",1210.75940477755,2024-04-25,2,10.06,754.33,"Electrica",NA,"Tarde",0.26,574.03,"A00900","Corte","Auxiliar","A",0.768,"Correctivo",NA
"M296",67.2733628852293,2021-03-09,1,2.11,67.27,"Electrica",NA,"Noche",0.3,1130.67,"A00901","Acabado","Auxiliar","B",0.701,"Correctivo",NA
"M296",338.402616859879,2021-12-05,2,2.853,271.13,"Electrica",NA,"Noche",0.65,918.04,"A00902","Acabado","Auxiliar","B",0.701,"Correctivo",NA
"M296",462.15371294925,2022-04-08,3,3.192,123.75,"Hidraulica",NA,"Mañana",0.27,820.76,"A00903","Acabado","Auxiliar","B",0.701,"Correctivo",NA
"M296",756.76778996014,2023-01-27,4,3.999,294.61,"Electrica",NA,"Mañana",0.6,583.87,"A00904","Acabado","Auxiliar","B",0.701,"Correctivo",NA
"M296",1016.00706098787,2023-10-14,5,4.71,259.24,"Electronica",NA,"Noche",0.75,835.26,"A00905","Acabado","Auxiliar","B",0.701,"Correctivo",NA
"M296",1391.89108644286,2024-10-23,6,5.739,375.88,"Mecanica",NA,"Tarde",0.66,1565.22,"A00906","Acabado","Auxiliar","B",0.701,"Correctivo",NA
"M296",1453.21211586543,2024-12-24,7,5.907,61.32,"Hidraulica",NA,"Tarde",0.57,932.05,"A00907","Acabado","Auxiliar","B",0.701,"Correctivo",NA
"M297",218.001537702512,2021-08-07,1,5.54,218,"Electrica",42,"Mañana",5,770.62,"A00908","Acabado","Importante","B",0.884,"Preventivo",90
"M297",1407.01902880869,2024-11-08,2,8.797,1189.02,"Mecanica",61,"Noche",3.18,1028.44,"A00909","Acabado","Importante","B",0.884,"Preventivo",90
"M299",209.17065668921,2021-07-29,1,2.42,209.17,"Electrica",43,"Noche",0.24,770.7,"A00910","Acabado","Auxiliar","C",0.714,"Preventivo",60
"M301",713.201060718158,2022-12-15,1,1.866,681.2,"Hidraulica",NA,"Noche",0.14,1492.54,"A00911","Acabado","Auxiliar","A",0.45,"Correctivo",NA
"M301",729.067243809579,2022-12-31,2,1.91,15.87,"Mecanica",NA,"Noche",0.1,767.26,"A00912","Acabado","Auxiliar","A",0.45,"Correctivo",NA
"M301",976.012811535271,2023-09-04,3,2.586,246.95,"Mecanica",NA,"Noche",0.32,350.97,"A00913","Acabado","Auxiliar","A",0.45,"Correctivo",NA
"M302",1453.98620875808,2024-12-24,1,3.304,1205.99,"Electronica",NA,"Noche",3.63,830.87,"A00914","Lijado","Importante","A",0.769,"Correctivo",NA
"M303",169.013716502814,2021-06-19,1,1.036,169.01,"Mecanica",NA,"Mañana",5.09,710.27,"A00915","Lijado","Importante","A",0.67,"Correctivo",NA
"M303",490.320638519246,2022-05-06,2,1.916,321.31,"Mecanica",NA,"Mañana",1.4,681.14,"A00916","Lijado","Importante","A",0.67,"Correctivo",NA
"M303",836.190077112056,2023-04-17,3,2.864,345.87,"Mecanica",NA,"Tarde",2.12,453.37,"A00917","Lijado","Importante","A",0.67,"Correctivo",NA
"M303",872.546550306724,2023-05-23,4,2.963,36.36,"Electronica",NA,"Noche",0.75,1015.87,"A00918","Lijado","Importante","A",0.67,"Correctivo",NA
"M303",1286.24780164706,2024-07-10,5,4.097,413.7,"Electrica",NA,"Noche",4.35,995.88,"A00919","Lijado","Importante","A",0.67,"Correctivo",NA
"M304",476.881857290864,2022-04-22,1,8.915,476.88,"Mecanica",NA,"Tarde",0.55,1631.28,"A00920","Mecanizado","Auxiliar","C",0.793,"Correctivo",NA
"M304",988.512592053739,2023-09-16,2,10.316,511.63,"Electronica",NA,"Mañana",1.3,2511.42,"A00921","Mecanizado","Auxiliar","C",0.793,"Correctivo",NA
"M304",1180.26254193089,2024-03-26,3,10.842,191.75,"Electrica",NA,"Tarde",1.2,2082.64,"A00922","Mecanizado","Auxiliar","C",0.793,"Correctivo",NA
"M305",696.380830713548,2022-11-28,1,0.601,219.38,"Mecanica",99,"Mañana",1.18,156.73,"A00923","Ensamblaje","Auxiliar","A",0.657,"Preventivo",120
"M306",317.835284511326,2021-11-14,1,7.082,317.84,"Electronica",4,"Noche",0.09,624.23,"A00924","Mecanizado","Auxiliar","B",0.804,"Preventivo",60
"M306",1398.9038383523,2024-10-30,2,10.044,1081.07,"Hidraulica",5,"Noche",0.19,551.06,"A00925","Mecanizado","Auxiliar","B",0.804,"Preventivo",60
"M308",539.194524328457,2022-06-24,1,0.107,39.19,"Electronica",NA,"Tarde",0.78,1748.13,"A00926","Lijado","Auxiliar","A",0.661,"Correctivo",NA
"M308",1292.70450925897,2024-07-16,2,2.172,753.51,"Electrica",NA,"Noche",0.26,728.6,"A00927","Lijado","Auxiliar","A",0.661,"Correctivo",NA
"M308",1443.20149349887,2024-12-14,3,2.584,150.5,"Electrica",NA,"Tarde",0.12,694.11,"A00928","Lijado","Auxiliar","A",0.661,"Correctivo",NA
"M310",1012.10162574542,2023-10-10,1,4.647,1012.1,"Mecanica",76,"Mañana",10.18,3448.81,"A00929","Ensamblaje","Critica","A",0.617,"Preventivo",90
"M311",322.976612759056,2021-11-19,1,6.449,322.98,"Hidraulica",13,"Tarde",0.31,382.29,"A00930","Corte","Auxiliar","C",0.346,"Preventivo",90
"M311",564.96189860953,2022-07-19,2,7.112,241.99,"Electronica",75,"Tarde",0.48,232.52,"A00931","Corte","Auxiliar","C",0.346,"Preventivo",90
"M311",639.694346552948,2022-10-02,3,7.317,74.73,"Mecanica",60,"Mañana",0.25,278.96,"A00932","Corte","Auxiliar","C",0.346,"Preventivo",90
"M312",205.244182953378,2021-07-25,1,7.223,205.24,"Hidraulica",116,"Tarde",10.41,6601,"A00933","Acabado","Critica","B",0.583,"Preventivo",120
"M312",506.997354242485,2022-05-22,2,8.049,301.75,"Hidraulica",57,"Mañana",12.46,4938.53,"A00934","Acabado","Critica","B",0.583,"Preventivo",120
"M312",513.955516878515,2022-05-29,3,8.068,6.96,"Hidraulica",64,"Tarde",6.64,9931.51,"A00935","Acabado","Critica","B",0.583,"Preventivo",120
"M312",819.600696999812,2023-03-31,4,8.906,305.65,"Mecanica",10,"Mañana",10.2,6827.22,"A00936","Acabado","Critica","B",0.583,"Preventivo",120
"M312",1092.21114855655,2023-12-29,5,9.653,272.61,"Hidraulica",43,"Tarde",9.83,12023.35,"A00937","Acabado","Critica","B",0.583,"Preventivo",120
"M313",272.220901996596,2021-09-30,1,3.255,272.22,"Electrica",NA,"Mañana",4.46,957.83,"A00938","Corte","Importante","A",0.904,"Correctivo",NA
"M313",279.481696126284,2021-10-07,2,3.275,7.26,"Electrica",NA,"Mañana",0.61,1009,"A00939","Corte","Importante","A",0.904,"Correctivo",NA
"M313",812.948780030245,2023-03-24,3,4.737,533.47,"Mecanica",NA,"Tarde",2.39,1106.57,"A00940","Corte","Importante","A",0.904,"Correctivo",NA
"M313",1225.81581636146,2024-05-10,4,5.868,412.87,"Electrica",NA,"Noche",4.91,665.16,"A00941","Corte","Importante","A",0.904,"Correctivo",NA
"M314",350.468317213934,2021-12-17,1,8.127,350.47,"Hidraulica",NA,"Noche",1.2,1109.5,"A00942","Acabado","Auxiliar","C",0.513,"Correctivo",NA
"M314",456.328418843215,2022-04-02,2,8.417,105.86,"Mecanica",NA,"Tarde",0.27,1126.95,"A00943","Acabado","Auxiliar","C",0.513,"Correctivo",NA
"M314",497.911717937095,2022-05-13,3,8.531,41.58,"Electronica",NA,"Noche",0.26,3159.49,"A00944","Acabado","Auxiliar","C",0.513,"Correctivo",NA
"M314",811.084529177751,2023-03-23,4,9.389,313.17,"Electrica",NA,"Tarde",0.56,1376.94,"A00945","Acabado","Auxiliar","C",0.513,"Correctivo",NA
"M314",1207.99337186152,2024-04-22,5,10.477,396.91,"Electrica",NA,"Noche",0.39,2072.82,"A00946","Acabado","Auxiliar","C",0.513,"Correctivo",NA
"M316",178.162952912739,2021-06-28,1,6.663,178.16,"Mecanica",NA,"Mañana",5.57,1321.03,"A00947","Acabado","Importante","C",0.56,"Correctivo",NA
"M316",319.142710996792,2021-11-16,2,7.05,140.98,"Electrica",NA,"Tarde",6.36,1412.64,"A00948","Acabado","Importante","C",0.56,"Correctivo",NA
"M316",330.732610308565,2021-11-27,3,7.081,11.59,"Electronica",NA,"Noche",9.24,1785.34,"A00949","Acabado","Importante","C",0.56,"Correctivo",NA
"M316",423.128513969248,2022-02-28,4,7.335,92.4,"Electrica",NA,"Mañana",0.93,1366.48,"A00950","Acabado","Importante","C",0.56,"Correctivo",NA
"M316",567.547321758,2022-07-22,5,7.73,144.42,"Electrica",NA,"Noche",4.59,1963.88,"A00951","Acabado","Importante","C",0.56,"Correctivo",NA
"M316",726.669767682906,2022-12-28,6,8.166,159.12,"Mecanica",NA,"Noche",3.24,960.27,"A00952","Acabado","Importante","C",0.56,"Correctivo",NA
"M316",787.803908339934,2023-02-27,7,8.334,61.13,"Electronica",NA,"Mañana",3.77,2324.82,"A00953","Acabado","Importante","C",0.56,"Correctivo",NA
"M316",820.866216272349,2023-04-01,8,8.424,33.06,"Mecanica",NA,"Tarde",0.77,963.87,"A00954","Acabado","Importante","C",0.56,"Correctivo",NA
"M316",1190.83372847829,2024-04-05,9,9.438,369.97,"Electrica",NA,"Noche",3.91,1572.73,"A00955","Acabado","Importante","C",0.56,"Correctivo",NA
"M316",1259.60847550211,2024-06-13,10,9.626,68.77,"Mecanica",NA,"Tarde",0.76,1267.75,"A00956","Acabado","Importante","C",0.56,"Correctivo",NA
"M317",193.330709113041,2021-07-13,1,5.771,193.33,"Mecanica",NA,"Tarde",7.33,1695.46,"A00957","Mecanizado","Importante","B",0.776,"Correctivo",NA
"M317",495.686279862421,2022-05-11,2,6.599,302.36,"Hidraulica",NA,"Noche",3.32,546.88,"A00958","Mecanizado","Importante","B",0.776,"Correctivo",NA
"M317",514.09988594777,2022-05-30,3,6.65,18.41,"Electronica",NA,"Tarde",2.37,2193.53,"A00959","Mecanizado","Importante","B",0.776,"Correctivo",NA
"M317",573.515923292842,2022-07-28,4,6.812,59.42,"Electrica",NA,"Noche",1.98,612.08,"A00960","Mecanizado","Importante","B",0.776,"Correctivo",NA
"M317",691.364489172818,2022-11-23,5,7.135,117.85,"Electrica",NA,"Mañana",1.37,1065.4,"A00961","Mecanizado","Importante","B",0.776,"Correctivo",NA
"M317",882.27183312946,2023-06-02,6,7.658,190.91,"Electronica",NA,"Mañana",4.06,2328.73,"A00962","Mecanizado","Importante","B",0.776,"Correctivo",NA
"M317",1128.94905694434,2024-02-03,7,8.334,246.68,"Electrica",NA,"Mañana",0.32,947.11,"A00963","Mecanizado","Importante","B",0.776,"Correctivo",NA
"M318",12.211637502769,2021-01-13,1,7.568,12.21,"Electrica",2,"Mañana",0.59,550.03,"A00964","Acabado","Auxiliar","A",0.663,"Preventivo",120
"M318",327.874321372481,2021-11-24,2,8.433,315.66,"Electronica",77,"Tarde",0.58,771.31,"A00965","Acabado","Auxiliar","A",0.663,"Preventivo",120
"M318",388.150599121116,2022-01-24,3,8.598,60.28,"Electrica",18,"Mañana",0.14,420.22,"A00966","Acabado","Auxiliar","A",0.663,"Preventivo",120
"M318",924.004821225302,2023-07-14,4,10.066,535.85,"Electronica",74,"Noche",0.56,1596.66,"A00967","Acabado","Auxiliar","A",0.663,"Preventivo",120
"M318",1066.96498357179,2023-12-03,5,10.457,142.96,"Electrica",96,"Noche",0.45,202.88,"A00968","Acabado","Auxiliar","A",0.663,"Preventivo",120
"M319",471.927806588355,2022-04-17,1,5,471.93,"Electrica",24,"Mañana",1.61,935.8,"A00969","Acabado","Importante","A",0.539,"Preventivo",90
"M320",8.38708684151061,2021-01-09,1,5.848,8.39,"Mecanica",NA,"Mañana",25.29,1828.77,"A00970","Acabado","Critica","C",0.55,"Correctivo",NA
"M320",182.19613952958,2021-07-02,2,6.324,173.81,"Hidraulica",NA,"Tarde",5.71,1668.43,"A00971","Acabado","Critica","C",0.55,"Correctivo",NA
"M320",467.49617297831,2022-04-13,3,7.105,285.3,"Hidraulica",NA,"Mañana",3.84,2129.95,"A00972","Acabado","Critica","C",0.55,"Correctivo",NA
"M320",678.244205190334,2022-11-10,4,7.683,210.75,"Electrica",NA,"Tarde",20.56,2891.53,"A00973","Acabado","Critica","C",0.55,"Correctivo",NA
"M320",829.29073367524,2023-04-10,5,8.097,151.05,"Electronica",NA,"Tarde",13.87,3844.52,"A00974","Acabado","Critica","C",0.55,"Correctivo",NA
"M320",1046.79730086424,2023-11-13,6,8.693,217.51,"Hidraulica",NA,"Tarde",4.49,2809.41,"A00975","Acabado","Critica","C",0.55,"Correctivo",NA
"M320",1327.27681345749,2024-08-20,7,9.461,280.48,"Electrica",NA,"Tarde",25.04,1875.18,"A00976","Acabado","Critica","C",0.55,"Correctivo",NA
"M321",477.322392851114,2022-04-23,1,8.76,477.32,"Electronica",47,"Mañana",1.09,2894.05,"A00977","Acabado","Importante","C",0.546,"Preventivo",90
"M321",551.573108995799,2022-07-06,2,8.963,74.25,"Hidraulica",31,"Noche",2.16,2879.81,"A00978","Acabado","Importante","C",0.546,"Preventivo",90
"M321",1017.36749928351,2023-10-15,3,10.239,465.79,"Hidraulica",47,"Noche",4.99,2195.87,"A00979","Acabado","Importante","C",0.546,"Preventivo",90
"M322",228.674545830349,2021-08-17,1,3.303,228.67,"Electrica",NA,"Mañana",0.88,923.07,"A00980","Ensamblaje","Auxiliar","A",0.794,"Correctivo",NA
"M322",407.088816364063,2022-02-12,2,3.792,178.41,"Mecanica",NA,"Noche",0.12,991.06,"A00981","Ensamblaje","Auxiliar","A",0.794,"Correctivo",NA
"M322",824.495092396392,2023-04-05,3,4.936,417.41,"Hidraulica",NA,"Tarde",0.92,1041.78,"A00982","Ensamblaje","Auxiliar","A",0.794,"Correctivo",NA
"M323",182.253160890192,2021-07-02,1,6.628,182.25,"Electrica",NA,"Noche",0.06,1416.31,"A00983","Acabado","Auxiliar","A",0.885,"Correctivo",NA
"M323",271.02860226715,2021-09-29,2,6.871,88.78,"Mecanica",NA,"Mañana",1.05,540.1,"A00984","Acabado","Auxiliar","A",0.885,"Correctivo",NA
"M323",314.254771929001,2021-11-11,3,6.99,43.23,"Mecanica",NA,"Mañana",0.48,787.7,"A00985","Acabado","Auxiliar","A",0.885,"Correctivo",NA
"M323",331.888917861972,2021-11-28,4,7.038,17.63,"Mecanica",NA,"Tarde",0.22,1533.1,"A00986","Acabado","Auxiliar","A",0.885,"Correctivo",NA
"M323",342.83110892307,2021-12-09,5,7.068,10.94,"Electronica",NA,"Tarde",0.69,2633.41,"A00987","Acabado","Auxiliar","A",0.885,"Correctivo",NA
"M323",667.467668042285,2022-10-30,6,7.957,324.64,"Mecanica",NA,"Noche",1.33,923.31,"A00988","Acabado","Auxiliar","A",0.885,"Correctivo",NA
"M323",747.847750891,2023-01-18,7,8.178,80.38,"Electrica",NA,"Noche",0.73,991.12,"A00989","Acabado","Auxiliar","A",0.885,"Correctivo",NA
