"id_poliza","anio","tstart","tstop","expo_anual","n_partes_anual","edad_t","antig_veh_t","en_riesgo"
1040,3,2,2.437,0.437,0,43,3,1
1041,1,0,1,1,0,58,4,1
1041,2,1,2,1,0,59,5,1
1041,3,2,3,1,0,60,6,1
1041,4,3,3.945,0.945,0,61,7,1
1042,1,0,1,1,1,37,11,1
1042,2,1,2,1,0,38,12,1
1042,3,2,2.657,0.657,0,39,13,1
1043,1,0,1,1,0,63,4,1
1043,2,1,2,1,0,64,5,1
1043,3,2,3,1,0,65,6,1
1043,4,3,4,1,0,66,7,1
1043,5,4,5,1,0,67,8,1
1043,6,5,5.763,0.763,0,68,9,1
1044,1,0,1,1,0,71,11,1
1044,2,1,2,1,0,72,12,1
1044,3,2,3,1,0,73,13,1
1044,4,3,4,1,0,74,14,1
1044,5,4,4.252,0.252,0,75,15,1
1045,1,0,1,1,0,38,9,1
1045,2,1,2,1,0,39,10,1
1045,3,2,3,1,0,40,11,1
1045,4,3,4,1,0,41,12,1
1045,5,4,4.242,0.242,0,42,13,1
1046,1,0,1,1,0,38,1,1
1046,2,1,2,1,0,39,2,1
1046,3,2,3,1,0,40,3,1
1046,4,3,4,1,0,41,4,1
1046,5,4,4.272,0.272,0,42,5,1
1047,1,0,1,1,0,52,8,1
1047,2,1,2,1,0,53,9,1
1047,3,2,3,1,0,54,10,1
1047,4,3,4,1,0,55,11,1
1047,5,4,4.179,0.179,0,56,12,1
1048,1,0,1,1,0,34,3,1
1048,2,1,2,1,0,35,4,1
1048,3,2,3,1,1,36,5,1
1048,4,3,3.934,0.934,0,37,6,1
1049,1,0,1,1,0,53,11,1
1049,2,1,2,1,0,54,12,1
1049,3,2,3,1,0,55,13,1
1049,4,3,4,1,0,56,14,1
1049,5,4,5,1,0,57,15,1
1049,6,5,5.696,0.696,0,58,16,1
1050,1,0,1,1,0,44,11,1
1050,2,1,2,1,0,45,12,1
1050,3,2,2.764,0.764,0,46,13,1
1051,1,0,1,1,1,67,11,1
1051,2,1,1.81,0.81,0,68,12,1
1052,1,0,1,1,2,57,9,1
1052,2,1,1.503,0.503,0,58,10,1
1053,1,0,1,1,0,53,2,1
1053,2,1,1.864,0.864,0,54,3,1
1054,1,0,1,1,0,56,7,1
1054,2,1,1.237,0.237,0,57,8,1
1055,1,0,1,1,1,55,13,1
1055,2,1,2,1,0,56,14,1
1055,3,2,3,1,0,57,15,1
1055,4,3,4,1,1,58,16,1
1055,5,4,5,1,0,59,17,1
1055,6,5,6,1,0,60,18,1
1055,7,6,7,1,0,61,19,1
1055,8,7,8,1,0,62,20,1
1055,9,8,8.722,0.722,0,63,21,1
1056,1,0,1,1,0,21,12,1
1056,2,1,1.992,0.992,1,22,13,1
1057,1,0,1,1,0,37,7,1
1057,2,1,1.476,0.476,0,38,8,1
1058,1,0,1,1,0,30,11,1
1058,2,1,2,1,0,31,12,1
1058,3,2,2.596,0.596,0,32,13,1
1059,1,0,0.761,0.761,1,34,4,1
1060,1,0,1,1,0,57,12,1
1060,2,1,2,1,1,58,13,1
1060,3,2,2.092,0.092,0,59,14,1
1061,1,0,1,1,0,49,12,1
1061,2,1,2,1,1,50,13,1
1061,3,2,3,1,0,51,14,1
1061,4,3,3.373,0.373,1,52,15,1
1062,1,0,1,1,0,75,13,1
1062,2,1,2,1,0,76,14,1
1062,3,2,3,1,0,77,15,1
1062,4,3,4,1,0,78,16,1
1062,5,4,5,1,0,79,17,1
1062,6,5,5.074,0.074,0,80,18,1
1063,1,0,1,1,0,27,10,1
1063,2,1,1.157,0.157,0,28,11,1
1064,1,0,1,1,0,53,11,1
1064,2,1,2,1,0,54,12,1
1064,3,2,2.511,0.511,0,55,13,1
1065,1,0,1,1,0,40,8,1
1065,2,1,2,1,0,41,9,1
1065,3,2,3,1,0,42,10,1
1065,4,3,3.07,0.07,0,43,11,1
1066,1,0,1,1,0,53,9,1
1066,2,1,2,1,0,54,10,1
1066,3,2,3,1,0,55,11,1
1066,4,3,4,1,0,56,12,1
1066,5,4,5,1,1,57,13,1
1066,6,5,5.072,0.072,0,58,14,1
1067,1,0,1,1,0,52,4,1
1067,2,1,1.212,0.212,0,53,5,1
1068,1,0,1,1,0,31,4,1
1068,2,1,2,1,0,32,5,1
1068,3,2,3,1,0,33,6,1
1068,4,3,3.073,0.073,0,34,7,1
1069,1,0,1,1,0,65,6,1
1069,2,1,2,1,0,66,7,1
1069,3,2,3,1,0,67,8,1
1069,4,3,4,1,0,68,9,1
1069,5,4,5,1,0,69,10,1
1069,6,5,6,1,0,70,11,1
1069,7,6,7,1,0,71,12,1
1069,8,7,7.921,0.921,0,72,13,1
1070,1,0,1,1,0,63,14,1
1070,2,1,1.576,0.576,0,64,15,1
1071,1,0,1,1,0,59,10,1
1071,2,1,2,1,1,60,11,1
1071,3,2,3,1,0,61,12,1
1071,4,3,4,1,0,62,13,1
1071,5,4,5,1,0,63,14,1
1071,6,5,6,1,0,64,15,1
1071,7,6,7,1,0,65,16,1
1071,8,7,8,1,1,66,17,1
1071,9,8,8.05,0.05,0,67,18,1
1072,1,0,1,1,0,50,2,1
1072,2,1,2,1,0,51,3,1
1072,3,2,3,1,0,52,4,1
1072,4,3,4,1,0,53,5,1
1072,5,4,4.594,0.594,0,54,6,1
1073,1,0,1,1,0,62,11,1
1073,2,1,2,1,0,63,12,1
1073,3,2,3,1,0,64,13,1
1073,4,3,4,1,0,65,14,1
1073,5,4,5,1,0,66,15,1
1073,6,5,6,1,0,67,16,1
1073,7,6,7,1,0,68,17,1
1073,8,7,8,1,0,69,18,1
1073,9,8,9,1,0,70,19,1
1073,10,9,9.913,0.913,0,71,20,1
1074,1,0,1,1,0,44,6,1
1074,2,1,2,1,0,45,7,1
1074,3,2,3,1,1,46,8,1
1074,4,3,4,1,0,47,9,1
1074,5,4,5,1,0,48,10,1
1074,6,5,6,1,0,49,11,1
1074,7,6,7,1,0,50,12,1
1074,8,7,7.04,0.04,0,51,13,1
1075,1,0,1,1,1,26,12,1
1075,2,1,2,1,0,27,13,1
1075,3,2,3,1,0,28,14,1
1075,4,3,4,1,0,29,15,1
1075,5,4,5,1,0,30,16,1
1075,6,5,5.185,0.185,0,31,17,1
1076,1,0,1,1,0,55,7,1
1076,2,1,1.491,0.491,0,56,8,1
1077,1,0,1,1,0,27,18,1
1077,2,1,1.255,0.255,0,28,19,1
1078,1,0,1,1,0,28,13,1
1078,2,1,2,1,0,29,14,1
1078,3,2,3,1,0,30,15,1
1078,4,3,4,1,1,31,16,1
1078,5,4,5,1,0,32,17,1
1078,6,5,5.552,0.552,0,33,18,1
1079,1,0,1,1,0,18,1,1
1079,2,1,2,1,1,19,2,1
1079,3,2,2.185,0.185,0,20,3,1
1080,1,0,1,1,0,49,6,1
1080,2,1,2,1,1,50,7,1
1080,3,2,3,1,0,51,8,1
1080,4,3,4,1,0,52,9,1
1080,5,4,5,1,0,53,10,1
1080,6,5,6,1,0,54,11,1
1080,7,6,7,1,0,55,12,1
1080,8,7,8,1,0,56,13,1
1080,9,8,8.184,0.184,0,57,14,1
1081,1,0,1,1,0,28,12,1
1081,2,1,1.101,0.101,0,29,13,1
1082,1,0,0.345,0.345,0,24,6,1
1083,1,0,1,1,0,63,9,1
1083,2,1,1.383,0.383,0,64,10,1
1084,1,0,1,1,0,29,2,1
1084,2,1,2,1,0,30,3,1
1084,3,2,2.828,0.828,1,31,4,1
1085,1,0,1,1,0,48,8,1
1085,2,1,2,1,0,49,9,1
1085,3,2,3,1,1,50,10,1
1085,4,3,4,1,0,51,11,1
1085,5,4,4.662,0.662,0,52,12,1
1086,1,0,1,1,0,64,8,1
1086,2,1,2,1,0,65,9,1
1086,3,2,3,1,0,66,10,1
1086,4,3,4,1,0,67,11,1
1086,5,4,5,1,0,68,12,1
1086,6,5,6,1,0,69,13,1
1086,7,6,7,1,0,70,14,1
1086,8,7,8,1,0,71,15,1
1086,9,8,9,1,0,72,16,1
1086,10,9,9.887,0.887,0,73,17,1
1087,1,0,1,1,0,53,9,1
1087,2,1,2,1,0,54,10,1
1087,3,2,3,1,0,55,11,1
1087,4,3,4,1,0,56,12,1
1087,5,4,5,1,0,57,13,1
1087,6,5,6,1,0,58,14,1
1087,7,6,7,1,1,59,15,1
1087,8,7,7.977,0.977,0,60,16,1
1088,1,0,1,1,0,48,8,1
1088,2,1,2,1,0,49,9,1
1088,3,2,3,1,0,50,10,1
1088,4,3,4,1,0,51,11,1
1088,5,4,5,1,0,52,12,1
1088,6,5,6,1,0,53,13,1
1088,7,6,6.909,0.909,0,54,14,1
1089,1,0,1,1,0,46,12,1
1089,2,1,2,1,0,47,13,1
1089,3,2,3,1,0,48,14,1
1089,4,3,4,1,0,49,15,1
1089,5,4,5,1,0,50,16,1
1089,6,5,6,1,0,51,17,1
1089,7,6,7,1,0,52,18,1
1089,8,7,8,1,1,53,19,1
1089,9,8,8.052,0.052,0,54,20,1
1090,1,0,1,1,0,32,1,1
1090,2,1,2,1,1,33,2,1
1090,3,2,3,1,0,34,3,1
1090,4,3,4,1,0,35,4,1
1090,5,4,4.214,0.214,0,36,5,1
1091,1,0,1,1,0,51,17,1
1091,2,1,2,1,0,52,18,1
1091,3,2,2.79,0.79,0,53,19,1
1092,1,0,1,1,0,54,11,1
1092,2,1,2,1,0,55,12,1
1092,3,2,3,1,0,56,13,1
1092,4,3,4,1,0,57,14,1
1092,5,4,5,1,0,58,15,1
1092,6,5,6,1,0,59,16,1
1092,7,6,6.78,0.78,0,60,17,1
1093,1,0,1,1,0,62,6,1
1093,2,1,1.018,0.018,0,63,7,1
1094,1,0,1,1,0,35,7,1
1094,2,1,2,1,0,36,8,1
1094,3,2,3,1,0,37,9,1
1094,4,3,3.063,0.063,0,38,10,1
1095,1,0,1,1,0,61,7,1
1095,2,1,1.017,0.017,0,62,8,1
1096,1,0,1,1,0,39,10,1
1096,2,1,2,1,0,40,11,1
1096,3,2,3,1,0,41,12,1
1096,4,3,4,1,0,42,13,1
1096,5,4,5,1,0,43,14,1
1096,6,5,6,1,0,44,15,1
1096,7,6,6.314,0.314,0,45,16,1
1097,1,0,1,1,0,51,5,1
1097,2,1,2,1,0,52,6,1
1097,3,2,3,1,0,53,7,1
1097,4,3,3.808,0.808,0,54,8,1
1098,1,0,1,1,0,43,9,1
1098,2,1,2,1,1,44,10,1
1098,3,2,2.808,0.808,0,45,11,1
1099,1,0,1,1,1,33,4,1
1099,2,1,2,1,0,34,5,1
1099,3,2,3,1,1,35,6,1
1099,4,3,4,1,1,36,7,1
1099,5,4,4.712,0.712,1,37,8,1
1100,1,0,1,1,0,53,2,1
1100,2,1,1.671,0.671,0,54,3,1
1101,1,0,1,1,0,32,15,1
1101,2,1,2,1,0,33,16,1
1101,3,2,3,1,0,34,17,1
1101,4,3,3.41,0.41,0,35,18,1
1102,1,0,1,1,0,49,11,1
1102,2,1,2,1,0,50,12,1
1102,3,2,2.64,0.64,0,51,13,1
1103,1,0,1,1,0,47,4,1
1103,2,1,2,1,0,48,5,1
1103,3,2,2.094,0.094,0,49,6,1
1104,1,0,1,1,0,47,7,1
1104,2,1,2,1,1,48,8,1
1104,3,2,3,1,0,49,9,1
1104,4,3,4,1,0,50,10,1
1104,5,4,5,1,0,51,11,1
1104,6,5,5.386,0.386,0,52,12,1
1105,1,0,0.883,0.883,0,33,3,1
1106,1,0,1,1,0,75,9,1
1106,2,1,2,1,0,76,10,1
1106,3,2,3,1,0,77,11,1
1106,4,3,4,1,0,78,12,1
1106,5,4,5,1,0,79,13,1
1106,6,5,5.374,0.374,0,80,14,1
1107,1,0,1,1,0,37,18,1
1107,2,1,2,1,0,38,19,1
1107,3,2,3,1,0,39,20,1
1107,4,3,4,1,0,40,21,1
1107,5,4,4.385,0.385,0,41,22,1
1108,1,0,1,1,0,68,14,1
1108,2,1,2,1,0,69,15,1
1108,3,2,3,1,0,70,16,1
1108,4,3,3.923,0.923,0,71,17,1
1109,1,0,1,1,0,63,4,1
1109,2,1,2,1,0,64,5,1
1109,3,2,3,1,0,65,6,1
1109,4,3,4,1,0,66,7,1
1109,5,4,4.394,0.394,0,67,8,1
1110,1,0,1,1,0,57,3,1
1110,2,1,2,1,0,58,4,1
1110,3,2,3,1,0,59,5,1
1110,4,3,4,1,1,60,6,1
1110,5,4,5,1,0,61,7,1
1110,6,5,6,1,0,62,8,1
1110,7,6,7,1,0,63,9,1
1110,8,7,8,1,0,64,10,1
1110,9,8,8.461,0.461,0,65,11,1
1111,1,0,1,1,0,46,14,1
1111,2,1,2,1,0,47,15,1
1111,3,2,3,1,0,48,16,1
1111,4,3,4,1,0,49,17,1
1111,5,4,5,1,0,50,18,1
1111,6,5,6,1,0,51,19,1
1111,7,6,6.628,0.628,0,52,20,1
1112,1,0,1,1,0,53,15,1
1112,2,1,2,1,0,54,16,1
1112,3,2,3,1,0,55,17,1
1112,4,3,4,1,0,56,18,1
1112,5,4,4.131,0.131,0,57,19,1
1113,1,0,1,1,0,31,11,1
1113,2,1,1.771,0.771,0,32,12,1
1114,1,0,1,1,1,56,13,1
1114,2,1,2,1,0,57,14,1
1114,3,2,3,1,0,58,15,1
1114,4,3,4,1,0,59,16,1
1114,5,4,5,1,0,60,17,1
1114,6,5,6,1,0,61,18,1
1114,7,6,7,1,0,62,19,1
1114,8,7,7.3,0.3,0,63,20,1
1115,1,0,1,1,0,56,13,1
1115,2,1,2,1,0,57,14,1
1115,3,2,3,1,1,58,15,1
1115,4,3,4,1,0,59,16,1
1115,5,4,5,1,0,60,17,1
1115,6,5,6,1,0,61,18,1
1115,7,6,6.458,0.458,0,62,19,1
1116,1,0,1,1,1,21,3,1
1116,2,1,2,1,0,22,4,1
1116,3,2,3,1,1,23,5,1
1116,4,3,3.726,0.726,0,24,6,1
1117,1,0,1,1,0,36,2,1
1117,2,1,2,1,0,37,3,1
1117,3,2,3,1,0,38,4,1
1117,4,3,4,1,0,39,5,1
1117,5,4,4.208,0.208,0,40,6,1
1118,1,0,1,1,0,41,12,1
1118,2,1,2,1,0,42,13,1
1118,3,2,3,1,0,43,14,1
1118,4,3,4,1,0,44,15,1
1118,5,4,5,1,0,45,16,1
1118,6,5,5.3,0.3,0,46,17,1
1119,1,0,1,1,1,18,5,1
1119,2,1,1.465,0.465,0,19,6,1
1120,1,0,1,1,0,48,8,1
1120,2,1,2,1,0,49,9,1
1120,3,2,3,1,1,50,10,1
1120,4,3,4,1,0,51,11,1
1120,5,4,5,1,0,52,12,1
1120,6,5,5.358,0.358,0,53,13,1
1121,1,0,1,1,0,54,12,1
1121,2,1,2,1,0,55,13,1
1121,3,2,2.183,0.183,0,56,14,1
1122,1,0,0.467,0.467,0,20,7,1
1123,1,0,0.867,0.867,0,44,7,1
1124,1,0,1,1,0,71,6,1
1124,2,1,2,1,0,72,7,1
1124,3,2,2.571,0.571,0,73,8,1
1125,1,0,1,1,0,52,13,1
1125,2,1,1.818,0.818,0,53,14,1
1126,1,0,1,1,0,52,9,1
1126,2,1,2,1,0,53,10,1
1126,3,2,3,1,0,54,11,1
1126,4,3,4,1,0,55,12,1
1126,5,4,5,1,0,56,13,1
1126,6,5,6,1,0,57,14,1
1126,7,6,7,1,0,58,15,1
1126,8,7,7.347,0.347,0,59,16,1
1127,1,0,1,1,0,63,12,1
1127,2,1,2,1,0,64,13,1
1127,3,2,3,1,0,65,14,1
1127,4,3,4,1,0,66,15,1
1127,5,4,5,1,0,67,16,1
1127,6,5,6,1,0,68,17,1
1127,7,6,7,1,0,69,18,1
1127,8,7,7.067,0.067,0,70,19,1
1128,1,0,1,1,0,48,0,1
1128,2,1,2,1,0,49,1,1
1128,3,2,3,1,0,50,2,1
1128,4,3,4,1,0,51,3,1
1128,5,4,5,1,0,52,4,1
1128,6,5,6,1,0,53,5,1
1128,7,6,6.226,0.226,0,54,6,1
1129,1,0,1,1,1,18,3,1
1129,2,1,2,1,0,19,4,1
1129,3,2,2.72,0.72,0,20,5,1
1130,1,0,1,1,0,51,9,1
1130,2,1,2,1,3,52,10,1
1130,3,2,2.007,0.007,0,53,11,1
1131,1,0,1,1,0,65,9,1
1131,2,1,2,1,0,66,10,1
1131,3,2,3,1,0,67,11,1
1131,4,3,4,1,0,68,12,1
1131,5,4,5,1,0,69,13,1
1131,6,5,5.528,0.528,0,70,14,1
1132,1,0,1,1,0,44,7,1
1132,2,1,1.883,0.883,0,45,8,1
1133,1,0,1,1,1,51,3,1
1133,2,1,2,1,0,52,4,1
1133,3,2,3,1,0,53,5,1
1133,4,3,4,1,1,54,6,1
1133,5,4,4.668,0.668,0,55,7,1
1134,1,0,1,1,0,67,11,1
1134,2,1,2,1,0,68,12,1
1134,3,2,3,1,0,69,13,1
1134,4,3,3.7,0.7,0,70,14,1
1135,1,0,1,1,1,48,8,1
1135,2,1,2,1,0,49,9,1
1135,3,2,2.149,0.149,0,50,10,1
1136,1,0,1,1,1,45,2,1
1136,2,1,1.051,0.051,0,46,3,1
1137,1,0,1,1,0,41,6,1
1137,2,1,2,1,0,42,7,1
1137,3,2,3,1,0,43,8,1
1137,4,3,3.649,0.649,0,44,9,1
1138,1,0,1,1,0,33,0,1
1138,2,1,2,1,1,34,1,1
1138,3,2,3,1,0,35,2,1
1138,4,3,4,1,1,36,3,1
1138,5,4,5,1,1,37,4,1
1138,6,5,5.91,0.91,0,38,5,1
1139,1,0,1,1,1,47,5,1
1139,2,1,1.536,0.536,0,48,6,1
1140,1,0,0.92,0.92,0,38,11,1
1141,1,0,1,1,0,54,21,1
1141,2,1,2,1,0,55,22,1
1141,3,2,3,1,1,56,23,1
1141,4,3,3.925,0.925,0,57,24,1
1142,1,0,1,1,0,39,15,1
1142,2,1,2,1,0,40,16,1
1142,3,2,3,1,0,41,17,1
1142,4,3,4,1,0,42,18,1
1142,5,4,5,1,1,43,19,1
1142,6,5,6,1,1,44,20,1
1142,7,6,7,1,0,45,21,1
1142,8,7,8,1,0,46,22,1
1142,9,8,9,1,0,47,23,1
1142,10,9,9.748,0.748,0,48,24,1
1143,1,0,1,1,0,50,14,1
1143,2,1,1.489,0.489,0,51,15,1
1144,1,0,1,1,1,41,5,1
1144,2,1,2,1,0,42,6,1
1144,3,2,3,1,0,43,7,1
1144,4,3,4,1,0,44,8,1
1144,5,4,5,1,1,45,9,1
1144,6,5,6,1,0,46,10,1
1144,7,6,7,1,0,47,11,1
1144,8,7,8,1,0,48,12,1
1144,9,8,9,1,1,49,13,1
1144,10,9,9.304,0.304,0,50,14,1
1145,1,0,1,1,0,48,13,1
1145,2,1,2,1,0,49,14,1
1145,3,2,3,1,0,50,15,1
1145,4,3,4,1,0,51,16,1
1145,5,4,4.308,0.308,0,52,17,1
1146,1,0,1,1,0,28,14,1
1146,2,1,2,1,0,29,15,1
1146,3,2,3,1,0,30,16,1
1146,4,3,4,1,0,31,17,1
1146,5,4,5,1,0,32,18,1
1146,6,5,5.447,0.447,0,33,19,1
1147,1,0,1,1,0,44,16,1
1147,2,1,2,1,0,45,17,1
1147,3,2,3,1,0,46,18,1
1147,4,3,4,1,0,47,19,1
1147,5,4,4.986,0.986,0,48,20,1
1148,1,0,1,1,0,28,2,1
1148,2,1,1.975,0.975,1,29,3,1
1149,1,0,1,1,0,35,8,1
1149,2,1,2,1,1,36,9,1
1149,3,2,3,1,0,37,10,1
1149,4,3,4,1,0,38,11,1
1149,5,4,4.193,0.193,0,39,12,1
1150,1,0,1,1,0,54,14,1
1150,2,1,2,1,0,55,15,1
1150,3,2,3,1,0,56,16,1
1150,4,3,4,1,0,57,17,1
1150,5,4,4.778,0.778,0,58,18,1
1151,1,0,1,1,0,41,9,1
1151,2,1,2,1,0,42,10,1
1151,3,2,3,1,0,43,11,1
1151,4,3,4,1,0,44,12,1
1151,5,4,5,1,0,45,13,1
1151,6,5,5.554,0.554,0,46,14,1
1152,1,0,1,1,0,48,5,1
1152,2,1,2,1,0,49,6,1
1152,3,2,3,1,0,50,7,1
1152,4,3,4,1,0,51,8,1
1152,5,4,4.345,0.345,0,52,9,1
1153,1,0,1,1,1,19,13,1
1153,2,1,2,1,0,20,14,1
1153,3,2,2.463,0.463,0,21,15,1
1154,1,0,1,1,0,27,3,1
1154,2,1,2,1,1,28,4,1
1154,3,2,3,1,0,29,5,1
1154,4,3,4,1,0,30,6,1
1154,5,4,5,1,0,31,7,1
1154,6,5,5.572,0.572,0,32,8,1
1155,1,0,1,1,1,38,6,1
1155,2,1,1.167,0.167,0,39,7,1
1156,1,0,1,1,0,40,2,1
1156,2,1,2,1,0,41,3,1
1156,3,2,3,1,0,42,4,1
1156,4,3,3.948,0.948,0,43,5,1
1157,1,0,1,1,0,49,10,1
1157,2,1,2,1,2,50,11,1
1157,3,2,3,1,2,51,12,1
1157,4,3,3.044,0.044,0,52,13,1
1158,1,0,1,1,0,47,5,1
1158,2,1,2,1,0,48,6,1
1158,3,2,2.854,0.854,0,49,7,1
1159,1,0,1,1,0,37,1,1
1159,2,1,2,1,0,38,2,1
1159,3,2,3,1,0,39,3,1
1159,4,3,3.632,0.632,0,40,4,1
1160,1,0,1,1,0,64,10,1
1160,2,1,2,1,0,65,11,1
1160,3,2,3,1,0,66,12,1
1160,4,3,4,1,0,67,13,1
1160,5,4,5,1,0,68,14,1
1160,6,5,5.972,0.972,1,69,15,1
1161,1,0,1,1,0,70,4,1
1161,2,1,2,1,0,71,5,1
1161,3,2,2.908,0.908,0,72,6,1
1162,1,0,1,1,1,54,11,1
1162,2,1,2,1,1,55,12,1
1162,3,2,3,1,0,56,13,1
1162,4,3,4,1,0,57,14,1
1162,5,4,5,1,0,58,15,1
1162,6,5,5.82,0.82,0,59,16,1
1163,1,0,1,1,0,32,0,1
1163,2,1,2,1,0,33,1,1
1163,3,2,3,1,0,34,2,1
1163,4,3,4,1,0,35,3,1
1163,5,4,4.617,0.617,0,36,4,1
1164,1,0,1,1,0,37,8,1
1164,2,1,2,1,0,38,9,1
1164,3,2,3,1,0,39,10,1
1164,4,3,4,1,0,40,11,1
1164,5,4,5,1,0,41,12,1
1164,6,5,5.004,0.004,0,42,13,1
1165,1,0,1,1,0,21,13,1
1165,2,1,1.037,0.037,0,22,14,1
1166,1,0,0.697,0.697,0,39,1,1
1167,1,0,1,1,0,40,0,1
1167,2,1,1.857,0.857,0,41,1,1
1168,1,0,1,1,0,48,17,1
1168,2,1,1.371,0.371,0,49,18,1
1169,1,0,1,1,0,58,4,1
1169,2,1,1.053,0.053,0,59,5,1
1170,1,0,1,1,0,62,8,1
1170,2,1,1.154,0.154,0,63,9,1
1171,1,0,1,1,0,49,13,1
1171,2,1,2,1,0,50,14,1
1171,3,2,3,1,0,51,15,1
1171,4,3,4,1,0,52,16,1
1171,5,4,5,1,0,53,17,1
1171,6,5,5.556,0.556,0,54,18,1
1172,1,0,1,1,0,61,9,1
1172,2,1,2,1,0,62,10,1
1172,3,2,3,1,0,63,11,1
1172,4,3,4,1,0,64,12,1
1172,5,4,4.951,0.951,0,65,13,1
1173,1,0,1,1,0,63,13,1
1173,2,1,2,1,1,64,14,1
1173,3,2,3,1,0,65,15,1
1173,4,3,4,1,0,66,16,1
1173,5,4,5,1,0,67,17,1
1173,6,5,6,1,0,68,18,1
1173,7,6,7,1,0,69,19,1
1173,8,7,8,1,1,70,20,1
1173,9,8,8.209,0.209,0,71,21,1
1174,1,0,1,1,1,23,1,1
1174,2,1,2,1,0,24,2,1
1174,3,2,2.284,0.284,0,25,3,1
1175,1,0,1,1,0,33,21,1
1175,2,1,1.419,0.419,0,34,22,1
1176,1,0,1,1,0,33,14,1
1176,2,1,1.115,0.115,0,34,15,1
1177,1,0,1,1,0,24,10,1
1177,2,1,1.786,0.786,0,25,11,1
1178,1,0,1,1,0,48,13,1
1178,2,1,2,1,0,49,14,1
1178,3,2,3,1,0,50,15,1
1178,4,3,4,1,0,51,16,1
1178,5,4,5,1,0,52,17,1
1178,6,5,6,1,0,53,18,1
1178,7,6,7,1,0,54,19,1
1178,8,7,7.515,0.515,0,55,20,1
1179,1,0,1,1,0,62,10,1
1179,2,1,2,1,0,63,11,1
1179,3,2,3,1,0,64,12,1
1179,4,3,3.699,0.699,0,65,13,1
1180,1,0,1,1,0,53,12,1
1180,2,1,2,1,0,54,13,1
1180,3,2,2.078,0.078,0,55,14,1
1181,1,0,1,1,0,30,8,1
1181,2,1,2,1,0,31,9,1
1181,3,2,3,1,0,32,10,1
1181,4,3,3.129,0.129,0,33,11,1
1182,1,0,1,1,0,52,7,1
1182,2,1,2,1,0,53,8,1
1182,3,2,2.227,0.227,0,54,9,1
1183,1,0,1,1,0,70,1,1
1183,2,1,2,1,0,71,2,1
1183,3,2,2.952,0.952,0,72,3,1
1184,1,0,1,1,0,64,19,1
1184,2,1,1.884,0.884,0,65,20,1
1185,1,0,1,1,0,45,7,1
1185,2,1,1.553,0.553,0,46,8,1
1186,1,0,1,1,0,58,15,1
1186,2,1,2,1,0,59,16,1
1186,3,2,3,1,0,60,17,1
1186,4,3,3.575,0.575,0,61,18,1
1187,1,0,1,1,0,46,11,1
1187,2,1,2,1,0,47,12,1
1187,3,2,3,1,0,48,13,1
1187,4,3,4,1,0,49,14,1
1187,5,4,5,1,0,50,15,1
1187,6,5,5.142,0.142,0,51,16,1
1188,1,0,1,1,0,41,12,1
1188,2,1,2,1,0,42,13,1
1188,3,2,3,1,0,43,14,1
1188,4,3,3.92,0.92,0,44,15,1
1189,1,0,1,1,0,25,13,1
1189,2,1,2,1,0,26,14,1
1189,3,2,2.724,0.724,0,27,15,1
1190,1,0,1,1,0,74,11,1
1190,2,1,2,1,0,75,12,1
1190,3,2,2.981,0.981,0,76,13,1
1191,1,0,1,1,0,43,4,1
1191,2,1,2,1,0,44,5,1
1191,3,2,3,1,0,45,6,1
1191,4,3,4,1,0,46,7,1
1191,5,4,5,1,0,47,8,1
1191,6,5,6,1,0,48,9,1
1191,7,6,6.959,0.959,0,49,10,1
1192,1,0,1,1,0,40,14,1
1192,2,1,1.945,0.945,0,41,15,1
1193,1,0,1,1,0,62,12,1
1193,2,1,2,1,0,63,13,1
1193,3,2,3,1,0,64,14,1
1193,4,3,3.721,0.721,0,65,15,1
1194,1,0,1,1,0,37,5,1
1194,2,1,1.384,0.384,0,38,6,1
1195,1,0,1,1,0,40,4,1
1195,2,1,1.814,0.814,0,41,5,1
1196,1,0,1,1,0,43,6,1
1196,2,1,1.89,0.89,0,44,7,1
1197,1,0,1,1,0,18,10,1
1197,2,1,2,1,0,19,11,1
1197,3,2,3,1,0,20,12,1
1197,4,3,4,1,0,21,13,1
1197,5,4,4.671,0.671,0,22,14,1
1198,1,0,1,1,0,53,1,1
1198,2,1,1.333,0.333,0,54,2,1
1199,1,0,1,1,0,77,13,1
1199,2,1,1.389,0.389,0,78,14,1
1200,1,0,1,1,0,36,10,1
1200,2,1,2,1,0,37,11,1
1200,3,2,3,1,0,38,12,1
1200,4,3,3.725,0.725,1,39,13,1
1201,1,0,1,1,1,52,16,1
1201,2,1,2,1,0,53,17,1
1201,3,2,3,1,0,54,18,1
1201,4,3,3.135,0.135,0,55,19,1
1202,1,0,1,1,0,44,6,1
1202,2,1,2,1,0,45,7,1
1202,3,2,3,1,0,46,8,1
1202,4,3,4,1,0,47,9,1
1202,5,4,5,1,0,48,10,1
1202,6,5,5.162,0.162,0,49,11,1
1203,1,0,1,1,0,33,5,1
1203,2,1,2,1,0,34,6,1
1203,3,2,3,1,1,35,7,1
1203,4,3,4,1,0,36,8,1
1203,5,4,5,1,0,37,9,1
1203,6,5,6,1,1,38,10,1
1203,7,6,6.247,0.247,0,39,11,1
1204,1,0,1,1,0,36,10,1
1204,2,1,2,1,0,37,11,1
1204,3,2,3,1,0,38,12,1
1204,4,3,3.867,0.867,0,39,13,1
1205,1,0,1,1,0,46,1,1
